url;title;category;stars;price;in_stock
http://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html;Steal Like an Artist: 10 Things Nobody Told You About Being Creative;Default;2;£20.90;In stock (7 available)
http://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html;NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond;Default;4;£10.41;In stock (9 available)
http://books.toscrape.com/catalogue/the-grownup_546/index.html;The Grownup;Short Stories;1;£35.88;In stock (8 available)
http://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html;John Vassos: Industrial Design for Modern Life;Default;4;£20.22;In stock (8 available)
http://books.toscrape.com/catalogue/the-sound-of-love_455/index.html;The Sound Of Love;Default;5;£57.84;In stock (6 available)
http://books.toscrape.com/catalogue/sit-stay-love_486/index.html;Sit, Stay, Love;Romance;3;£20.90;In stock (7 available)
http://books.toscrape.com/catalogue/modern-day-fables_565/index.html;Modern Day Fables;Default;2;£47.44;In stock (9 available)
http://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html;The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It;Business;1;£36.91;In stock (8 available)
http://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html;I'll Give You the Sun;Default;1;£56.48;In stock (8 available)
http://books.toscrape.com/catalogue/sister-dear_485/index.html;Sister Dear;Fiction;4;£40.20;In stock (7 available)
http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html;The Rise and Fall of the Third Reich: A History of Nazi Germany;History;2;£39.67;In stock (6 available)
http://books.toscrape.com/catalogue/south-of-sunshine_544/index.html;South of Sunshine;Young Adult;1;£28.93;In stock (8 available)
http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html;If I Gave You God's Phone Number....: Searching for Spirituality in America;Spirituality;1;£20.91;In stock (9 available)
http://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html;The Perks of Being a Wallflower;Default;3;£55.02;In stock (6 available)
http://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html;Shrunken Treasures: Literary Classics, Short, Sweet, and Silly;Childrens;3;£52.87;In stock (7 available)
http://books.toscrape.com/catalogue/i-will-find-you_524/index.html;I Will Find You;Nonfiction;1;£44.21;In stock (8 available)
http://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html;Smarter Faster Better: The Secrets of Being Productive in Life and Business;Nonfiction;5;£38.89;In stock (8 available)
http://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html;The Mysterious Affair at Styles (Hercule Poirot #1);Mystery;4;£24.80;In stock (6 available)
http://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html;Hystopia: A Novel;Fiction;4;£21.96;In stock (8 available)
http://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html;Rich Dad, Poor Dad;Business;1;£51.74;In stock (7 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html;Fruits Basket, Vol. 9 (Fruits Basket #9);Sequential Art;4;£33.95;In stock (9 available)
http://books.toscrape.com/catalogue/raymie-nightingale_482/index.html;Raymie Nightingale;Childrens;2;£34.41;In stock (7 available)
http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html;Howl and Other Poems;Poetry;2;£40.45;In stock (8 available)
http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html;Dress Your Family in Corduroy and Denim;Humor;3;£43.68;In stock (9 available)
http://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html;The Man Who Mistook His Wife for a Hat and Other Clinical Tales;Nonfiction;4;£59.45;In stock (6 available)
http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html;Silence in the Dark (Logan Point #4);Suspense;3;£58.33;In stock (8 available)
http://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html;Playing from the Heart;Childrens;1;£32.38;In stock (7 available)
http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html;Shadows of the Past (Logan Point #1);Christian Fiction;5;£39.67;In stock (8 available)
http://books.toscrape.com/catalogue/history-of-beauty_521/index.html;History of Beauty;Art;4;£10.29;In stock (8 available)
http://books.toscrape.com/catalogue/dont-forget-steven_561/index.html;Don't Forget Steven;Young Adult;1;£33.23;In stock (9 available)
http://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html;The Makings of a Fatherless Child;Default;2;£31.58;In stock (6 available)
http://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html;The Joy of Cooking;Add a comment;4;£43.27;In stock (6 available)
http://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html;The Invention of Wings;Historical Fiction;1;£37.34;In stock (6 available)
http://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html;The Hobbit (Middle-Earth Universe);Default;5;£17.80;In stock (6 available)
http://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html;The Great Railway Bazaar;Travel;1;£30.54;In stock (6 available)
http://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html;The Golden Compass (His Dark Materials #1);Add a comment;1;£18.77;In stock (6 available)
http://books.toscrape.com/catalogue/the-god-delusion_444/index.html;The God Delusion;Add a comment;3;£46.85;In stock (6 available)
http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html;The Girl You Left Behind (The Girl You Left Behind #1);Historical;1;£15.79;In stock (6 available)
http://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html;The Fellowship of the Ring (The Lord of the Rings #1);Default;2;£10.27;In stock (6 available)
http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html;The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1);Poetry;5;£15.42;In stock (6 available)
http://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html;Nightstruck: A Novel;Young Adult;4;£50.35;In stock (7 available)
http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html;Shopaholic Ties the Knot (Shopaholic #3);Womens Fiction;5;£48.39;In stock (4 available)
http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html;The Barefoot Contessa Cookbook;Food and Drink;5;£59.92;In stock (6 available)
http://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html;Isla and the Happily Ever After (Anna and the French Kiss #3);Young Adult;5;£48.13;In stock (5 available)
http://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html;World Without End (The Pillars of the Earth #2);Historical Fiction;4;£32.97;In stock (5 available)
http://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html;Tell the Wolves I'm Home;Young Adult;2;£50.96;In stock (6 available)
http://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html;Will Grayson, Will Grayson (Will Grayson, Will Grayson);Young Adult;4;£47.31;In stock (5 available)
http://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html;Paper and Fire (The Great Library #2);Fantasy;5;£49.45;In stock (4 available)
http://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html;If I Stay (If I Stay #1);Default;5;£38.13;In stock (5 available)
http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html;Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories;Food and Drink;5;£11.38;In stock (7 available)
http://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html;Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman;Default;3;£30.60;In stock (6 available)
http://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html;I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1);Default;2;£36.55;In stock (5 available)
http://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html;Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis;Nonfiction;2;£48.67;In stock (5 available)
http://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html;Outlander (Outlander #1);Default;5;£19.67;In stock (4 available)
http://books.toscrape.com/catalogue/meternity_478/index.html;Meternity;Womens Fiction;3;£43.58;In stock (7 available)
http://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html;Pride and Prejudice;Add a comment;4;£19.27;In stock (6 available)
http://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html;Memoirs of a Geisha;Fiction;3;£49.67;In stock (7 available)
http://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html;Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors;Music;3;£12.36;In stock (4 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html;Harry Potter and the Deathly Hallows (Harry Potter #7);Default;1;£23.32;In stock (5 available)
http://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html;Where She Went (If I Stay #2);Young Adult;4;£41.73;In stock (5 available)
http://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html;Musicophilia: Tales of Music and the Brain;Default;1;£46.58;In stock (6 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html;Fruits Basket, Vol. 5 (Fruits Basket #5);Sequential Art;1;£16.33;In stock (5 available)
http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html;Like Never Before (Walker Family #2);Christian Fiction;2;£28.77;In stock (7 available)
http://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html;What If?: Serious Scientific Answers to Absurd Hypothetical Questions;Default;4;£53.68;In stock (5 available)
http://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html;No One Here Gets Out Alive;Music;5;£20.02;In stock (4 available)
http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html;Night Shift (Night Shift #1-20);Horror;4;£12.75;In stock (4 available)
http://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html;Foundation (Foundation (Publication Order) #1);Science Fiction;1;£32.42;In stock (5 available)
http://books.toscrape.com/catalogue/mere-christianity_435/index.html;Mere Christianity;Add a comment;3;£48.51;In stock (6 available)
http://books.toscrape.com/catalogue/life-of-pi_475/index.html;Life of Pi;Default;4;£13.22;In stock (7 available)
http://books.toscrape.com/catalogue/two-summers_415/index.html;Two Summers;Young Adult;1;£14.64;In stock (5 available)
http://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html;Me Before You (Me Before You #1);Fiction;1;£19.02;In stock (6 available)
http://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html;This Is Your Brain on Music: The Science of a Human Obsession;Music;1;£38.40;In stock (5 available)
http://books.toscrape.com/catalogue/needful-things_334/index.html;Needful Things;Horror;4;£47.51;In stock (4 available)
http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html;Leave This Song Behind: Teen Poetry at Its Best;Poetry;5;£51.17;In stock (7 available)
http://books.toscrape.com/catalogue/fool-me-once_374/index.html;Fool Me Once;Default;1;£16.96;In stock (5 available)
http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html;Mockingjay (The Hunger Games #3);Default;4;£20.44;In stock (4 available)
http://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html;In the Woods (Dublin Murder Squad #1);Mystery;2;£38.38;In stock (6 available)
http://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html;King's Folly (The Kinsman Chronicles #1);Fantasy;5;£39.61;In stock (7 available)
http://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html;Find Her (Detective D.D. Warren #8);Add a comment;1;£22.37;In stock (5 available)
http://books.toscrape.com/catalogue/the-secret-garden_413/index.html;The Secret Garden;Classics;4;£15.08;In stock (5 available)
http://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html;Evicted: Poverty and Profit in the American City;Add a comment;1;£42.27;In stock (5 available)
http://books.toscrape.com/catalogue/in-cold-blood_432/index.html;In Cold Blood;Nonfiction;4;£49.98;In stock (6 available)
http://books.toscrape.com/catalogue/misery_332/index.html;Misery;Horror;2;£34.79;In stock (4 available)
http://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html;The Raven King (The Raven Cycle #4);Add a comment;2;£30.57;In stock (5 available)
http://books.toscrape.com/catalogue/john-adams_472/index.html;John Adams;Add a comment;4;£57.43;In stock (7 available)
http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html;How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything);Food and Drink;4;£46.01;In stock (7 available)
http://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html;Little Women (Little Women #1);Classics;4;£28.07;In stock (4 available)
http://books.toscrape.com/catalogue/drama_371/index.html;Drama;Default;2;£38.70;In stock (5 available)
http://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html;The Raven Boys (The Raven Cycle #1);Fantasy;4;£57.74;In stock (5 available)
http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html;How to Stop Worrying and Start Living;Self Help;5;£46.49;In stock (6 available)
http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html;How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking;Food and Drink;2;£28.25;In stock (7 available)
http://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html;Dracula the Un-Dead;Horror;5;£35.63;In stock (5 available)
http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html;The Power Greens Cookbook: 140 Delicious Superfood Recipes;Food and Drink;5;£11.05;In stock (5 available)
http://books.toscrape.com/catalogue/it_330/index.html;It;Horror;3;£25.01;In stock (4 available)
http://books.toscrape.com/catalogue/give-it-back_430/index.html;Give It Back;Thriller;2;£18.32;In stock (6 available)
http://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html;Good in Bed (Cannie Shapiro #1);Add a comment;5;£37.05;In stock (7 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;3;£13.90;In stock (4 available)
http://books.toscrape.com/catalogue/the-metamorphosis_409/index.html;The Metamorphosis;Classics;1;£28.58;In stock (5 available)
http://books.toscrape.com/catalogue/girl-interrupted_429/index.html;Girl, Interrupted;Nonfiction;3;£42.14;In stock (6 available)
http://books.toscrape.com/catalogue/digital-fortress_369/index.html;Digital Fortress;Fiction;5;£58.00;In stock (5 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html;Fruits Basket, Vol. 7 (Fruits Basket #7);Sequential Art;1;£19.57;In stock (7 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html;Harry Potter and the Prisoner of Azkaban (Harry Potter #3);Young Adult;4;£24.17;In stock (4 available)
http://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html;Fun Home: A Family Tragicomic;Add a comment;4;£56.59;In stock (6 available)
http://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html;Death Note, Vol. 5: Whiteout (Death Note #5);Sequential Art;1;£52.41;In stock (5 available)
http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html;The Mathews Men: Seven Brothers and the War Against Hitler's U-boats;History;5;£42.91;In stock (5 available)
http://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html;For the Love: Fighting for Grace in a World of Impossible Standards;Nonfiction;3;£45.13;In stock (7 available)
http://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html;Data, A Love Story: How I Gamed Online Dating to Meet My Match;Nonfiction;3;£32.35;In stock (5 available)
http://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html;The Little Paris Bookshop;Fiction;3;£24.73;In stock (5 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html;Fruits Basket, Vol. 6 (Fruits Basket #6);Sequential Art;4;£20.96;In stock (6 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html;Harry Potter and the Order of the Phoenix (Harry Potter #5);Fantasy;4;£31.63;In stock (4 available)
http://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html;Finding God in the Ruins: How God Redeems Pain;Nonfiction;2;£46.64;In stock (7 available)
http://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html;Critique of Pure Reason;Philosophy;1;£20.75;In stock (5 available)
http://books.toscrape.com/catalogue/deception-point_426/index.html;Deception Point;Fiction;4;£40.32;In stock (6 available)
http://books.toscrape.com/catalogue/the-hiding-place_406/index.html;The Hiding Place;History;4;£55.91;In stock (5 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html;Harry Potter and the Half-Blood Prince (Harry Potter #6);Fantasy;5;£48.75;In stock (4 available)
http://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html;Every Heart a Doorway (Every Heart A Doorway #1);Fantasy;5;£12.16;In stock (7 available)
http://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html;Death Note, Vol. 6: Give-and-Take (Death Note #6);Sequential Art;3;£36.39;In stock (6 available)
http://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html;Harry Potter and the Chamber of Secrets (Harry Potter #2);Fantasy;1;£14.74;In stock (4 available)
http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html;Delivering the Truth (Quaker Midwife Mystery #1);Mystery;4;£20.89;In stock (7 available)
http://books.toscrape.com/catalogue/the-grand-design_405/index.html;The Grand Design;Science;3;£13.76;In stock (5 available)
http://books.toscrape.com/catalogue/booked_365/index.html;Booked;Poetry;5;£17.49;In stock (5 available)
http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html;Catherine the Great: Portrait of a Woman;History;4;£58.55;In stock (6 available)
http://books.toscrape.com/catalogue/the-firm_404/index.html;The Firm;Fiction;3;£45.56;In stock (5 available)
http://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html;Gone with the Wind;Classics;3;£32.49;In stock (4 available)
http://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html;Blue Lily, Lily Blue (The Raven Cycle #3);Default;5;£34.13;In stock (5 available)
http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html;Counted With the Stars (Out from Egypt #1);Christian Fiction;5;£17.97;In stock (7 available)
http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html;Better Homes and Gardens New Cook Book;Food and Drink;3;£39.61;In stock (6 available)
http://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html;The Fault in Our Stars;Default;1;£47.22;In stock (5 available)
http://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html;Chronicles, Vol. 1;Music;2;£52.60;In stock (7 available)
http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html;Approval Junkie: Adventures in Caring Too Much;Autobiography;5;£58.81;In stock (5 available)
http://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html;God Is Not Great: How Religion Poisons Everything;Nonfiction;1;£27.80;In stock (4 available)
http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html;An Unquiet Mind: A Memoir of Moods and Madness;Psychology;3;£21.30;In stock (6 available)
http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html;Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality;Christian;1;£25.77;In stock (7 available)
http://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html;The False Prince (The Ascendance Trilogy #1);Fantasy;5;£56.00;In stock (5 available)
http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html;Girl With a Pearl Earring;Historical Fiction;1;£26.77;In stock (4 available)
http://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html;An Abundance of Katherines;Young Adult;5;£10.00;In stock (5 available)
http://books.toscrape.com/catalogue/the-expatriates_401/index.html;The Expatriates;Fiction;2;£44.58;In stock (5 available)
http://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html;America's War for the Greater Middle East: A Military History;History;2;£51.22;In stock (5 available)
http://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html;A Year in Provence (Provence #1);Travel;4;£56.88;In stock (6 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html;Fruits Basket, Vol. 4 (Fruits Basket #4);Sequential Art;4;£50.44;In stock (4 available)
http://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html;Alight (The Generations Trilogy #2);Default;4;£58.59;In stock (5 available)
http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html;Far From True (Promise Falls Trilogy #2);Thriller;2;£34.93;In stock (4 available)
http://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html;Walk the Edge (Thunder Road #2);Young Adult;3;£32.36;In stock (3 available)
http://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html;Seven Days in the Art World;Add a comment;2;£52.33;In stock (3 available)
http://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html;The Dream Thieves (The Raven Cycle #2);Default;1;£34.50;In stock (5 available)
http://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html;A Girl's Guide to Moving On (New Beginnings #2);Romance;1;£31.30;In stock (5 available)
http://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html;Seven Brief Lessons on Physics;Science;4;£30.60;In stock (3 available)
http://books.toscrape.com/catalogue/the-darkest-corners_399/index.html;The Darkest Corners;Young Adult;5;£11.33;In stock (5 available)
http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html;Dark Lover (Black Dagger Brotherhood #1);Romance;1;£12.87;In stock (4 available)
http://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html;Voyager (Outlander #3);Historical Fiction;5;£21.07;In stock (3 available)
http://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html;A Game of Thrones (A Song of Ice and Fire #1);Add a comment;2;£46.42;In stock (5 available)
http://books.toscrape.com/catalogue/the-crossover_398/index.html;The Crossover;Poetry;4;£38.77;In stock (5 available)
http://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html;Confessions of a Shopaholic (Shopaholic #1);Default;2;£48.94;In stock (4 available)
http://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html;Scarlet (The Lunar Chronicles #2);Young Adult;4;£14.57;In stock (3 available)
http://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html;Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination;Nonfiction;3;£50.66;In stock (3 available)
http://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html;A Feast for Crows (A Song of Ice and Fire #4);Fantasy;4;£17.21;In stock (5 available)
http://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html;The 5th Wave (The 5th Wave #1);Default;2;£11.83;In stock (5 available)
http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html;Changing the Game (Play by Play #2);Romance;3;£13.38;In stock (4 available)
http://books.toscrape.com/catalogue/sarahs-key_217/index.html;Sarah's Key;Add a comment;1;£46.29;In stock (3 available)
http://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html;Vegan Vegetarian Omnivore: Dinner for Everyone at the Table;Food and Drink;2;£13.66;In stock (3 available)
http://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html;A Clash of Kings (A Song of Ice and Fire #2);Add a comment;3;£10.79;In stock (5 available)
http://books.toscrape.com/catalogue/candide_316/index.html;Candide;Classics;3;£58.63;In stock (4 available)
http://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html;Tell the Wind and Fire;Fantasy;3;£45.51;In stock (5 available)
http://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html;Saga, Volume 3 (Saga (Collected Editions) #3);Sequential Art;5;£21.57;In stock (3 available)
http://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html;Unstuffed: Decluttering Your Home, Mind, and Soul;Nonfiction;1;£58.09;In stock (3 available)
http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html;Can You Keep a Secret?;Womens Fiction;1;£21.94;In stock (4 available)
http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html;Vogue Colors A to Z: A Fashion Coloring Book;Default;4;£52.35;In stock (4 available)
http://books.toscrape.com/catalogue/running-with-scissors_215/index.html;Running with Scissors;Autobiography;4;£12.91;In stock (3 available)
http://books.toscrape.com/catalogue/tell-me-three-things_395/index.html;Tell Me Three Things;Young Adult;1;£41.81;In stock (5 available)
http://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html;Under the Banner of Heaven: A Story of Violent Faith;Nonfiction;1;£30.00;In stock (3 available)
http://books.toscrape.com/catalogue/atlas-shrugged_314/index.html;Atlas Shrugged;Fiction;5;£26.58;In stock (4 available)
http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html;The Shining (The Shining #1);Default;3;£27.88;In stock (4 available)
http://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html;Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut;Nonfiction;4;£25.15;In stock (5 available)
http://books.toscrape.com/catalogue/two-boys-kissing_294/index.html;Two Boys Kissing;Young Adult;2;£32.74;In stock (3 available)
http://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html;Rogue Lawyer (Rogue Lawyer #1);Add a comment;3;£50.11;In stock (3 available)
http://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html;Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars;Nonfiction;4;£41.67;In stock (3 available)
