url;title;category;stars;price;in_stock;qty_in_stock
/gone-with-the-wind_324/index.html;Gone with the Wind;Classics;3;32.49;True;4
/tell-me-three-things_395/index.html;Tell Me Three Things;Young Adult;1;41.81;True;5
/foundation-foundation-publication-order-1_375/index.html;Foundation (Foundation (Publication Order) #1);Science Fiction;1;32.42;True;5
/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html;The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1);Add a comment;3;47.80;True;3
/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html;The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2);Science Fiction;1;10.92;True;3
/god-is-not-great-how-religion-poisons-everything_323/index.html;God Is Not Great: How Religion Poisons Everything;Nonfiction;1;27.80;True;4
/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html;Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut;Nonfiction;4;25.15;True;5
/the-guns-of-august_254/index.html;The Guns of August;History;2;14.54;True;3
/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html;The Rest Is Noise: Listening to the Twentieth Century;Add a comment;1;34.77;True;3
/girl-with-a-pearl-earring_322/index.html;Girl With a Pearl Earring;Historical Fiction;1;26.77;True;4
/fool-me-once_374/index.html;Fool Me Once;Default;1;16.96;True;5
/siddhartha_393/index.html;Siddhartha;Fiction;5;34.22;True;5
/the-red-tent_273/index.html;The Red Tent;Historical Fiction;5;35.66;True;3
/fruits-basket-vol-4-fruits-basket-4_321/index.html;Fruits Basket, Vol. 4 (Fruits Basket #4);Sequential Art;4;50.44;True;4
/find-her-detective-dd-warren-8_373/index.html;Find Her (Detective D.D. Warren #8);Add a comment;1;22.37;True;5
/the-guernsey-literary-and-potato-peel-pie-society_253/index.html;The Guernsey Literary and Potato Peel Pie Society;Historical Fiction;1;49.53;True;3
/shiver-the-wolves-of-mercy-falls-1_392/index.html;Shiver (The Wolves of Mercy Falls #1);Default;5;16.23;True;5
/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html;The Purpose Driven Life: What on Earth Am I Here for?;Add a comment;3;37.19;True;3
/evicted-poverty-and-profit-in-the-american-city_372/index.html;Evicted: Poverty and Profit in the American City;Add a comment;1;42.27;True;5
/the-goldfinch_252/index.html;The Goldfinch;Default;3;43.58;True;3
/remember-me_391/index.html;Remember Me?;Default;3;11.48;True;5
/the-purest-hook-second-circle-tattoos-3_271/index.html;The Purest Hook (Second Circle Tattoos #3);Romance;1;12.25;True;3
/drama_371/index.html;Drama;Default;2;38.70;True;5
/the-giver-the-giver-quartet-1_251/index.html;The Giver (The Giver Quartet #1);Default;1;12.30;True;3
/red-dragon-hannibal-lecter-1_390/index.html;Red Dragon (Hannibal Lecter #1);Horror;3;23.37;True;5
/the-picture-of-dorian-gray_270/index.html;The Picture of Dorian Gray;Classics;2;29.70;True;3
/dracula-the-un-dead_370/index.html;Dracula the Un-Dead;Horror;5;35.63;True;5
/the-girl-with-all-the-gifts_250/index.html;The Girl with All the Gifts;Horror;3;49.47;True;3
/peak-secrets-from-the-new-science-of-expertise_389/index.html;Peak: Secrets from the New Science of Expertise;Science;2;16.28;True;5
/the-paris-wife_269/index.html;The Paris Wife;Default;3;36.80;True;3
/digital-fortress_369/index.html;Digital Fortress;Fiction;5;58.00;True;5
/my-mother-was-nuts_388/index.html;My Mother Was Nuts;Nonfiction;4;31.63;True;5
/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html;The Girl Who Played with Fire (Millennium Trilogy #2);Default;2;22.14;True;3
/the-obsession_268/index.html;The Obsession;Romance;1;45.43;True;3
/death-note-vol-5-whiteout-death-note-5_368/index.html;Death Note, Vol. 5: Whiteout (Death Note #5);Sequential Art;1;52.41;True;5
/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html;Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens;Food and Drink;5;24.91;True;5
/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html;The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3);Add a comment;1;57.48;True;3
/the-nightingale_267/index.html;The Nightingale;Fiction;4;26.26;True;3
/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html;Data, A Love Story: How I Gamed Online Dating to Meet My Match;Nonfiction;3;32.35;True;5
/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html;Maybe Something Beautiful: How Art Transformed a Neighborhood;Childrens;1;22.54;True;5
/the-exiled_247/index.html;The Exiled;Mystery;3;43.45;True;3
/the-new-guy-and-other-senior-year-distractions_266/index.html;The New Guy (and Other Senior Year Distractions);Young Adult;3;44.92;True;3
/critique-of-pure-reason_366/index.html;Critique of Pure Reason;Philosophy;1;20.75;True;5
/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html;Lola and the Boy Next Door (Anna and the French Kiss #2);Young Adult;4;23.63;True;5
/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html;The End of Faith: Religion, Terror, and the Future of Reason;Add a comment;4;22.13;True;3
/the-nanny-diaries-nanny-1_265/index.html;The Nanny Diaries (Nanny #1);Womens Fiction;5;52.53;True;3
/booked_365/index.html;Booked;Poetry;5;17.49;True;5
/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html;The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory;Science;4;13.03;True;3
/logan-kade-fallen-crest-high-55_384/index.html;Logan Kade (Fallen Crest High #5.5);Academic;2;13.12;True;5
/the-name-of-god-is-mercy_264/index.html;The Name of God is Mercy;Nonfiction;2;37.25;True;3
/blue-lily-lily-blue-the-raven-cycle-3_364/index.html;Blue Lily, Lily Blue (The Raven Cycle #3);Default;5;34.13;True;5
/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html;The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements;Science;5;57.35;True;3
/last-one-home-new-beginnings-1_383/index.html;Last One Home (New Beginnings #1);Fiction;3;59.98;True;5
/the-maze-runner-the-maze-runner-1_263/index.html;The Maze Runner (The Maze Runner #1);Default;1;20.93;True;3
/approval-junkie-adventures-in-caring-too-much_363/index.html;Approval Junkie: Adventures in Caring Too Much;Autobiography;5;58.81;True;5
/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html;The Devil Wears Prada (The Devil Wears Prada #1);Womens Fiction;1;44.29;True;3
/killing-floor-jack-reacher-1_382/index.html;Killing Floor (Jack Reacher #1);Thriller;4;31.49;True;5
/the-lovers-dictionary_262/index.html;The Lover's Dictionary;Default;2;58.09;True;3
/an-abundance-of-katherines_362/index.html;An Abundance of Katherines;Young Adult;5;10.00;True;5
/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html;The Demon-Haunted World: Science as a Candle in the Dark;Default;4;52.25;True;3
/kill-the-boy-band_381/index.html;Kill the Boy Band;Young Adult;5;15.52;True;5
/the-lonely-ones_261/index.html;The Lonely Ones;Childrens;5;43.59;True;3
/walk-the-edge-thunder-road-2_300/index.html;Walk the Edge (Thunder Road #2);Young Adult;3;32.36;True;3
/americas-war-for-the-greater-middle-east-a-military-history_361/index.html;America's War for the Greater Middle East: A Military History;History;2;51.22;True;5
/the-day-the-crayons-came-home-crayons_241/index.html;The Day the Crayons Came Home (Crayons);Childrens;5;26.33;True;3
/voyager-outlander-3_299/index.html;Voyager (Outlander #3);Historical Fiction;5;21.07;True;3
/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html;Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination;Nonfiction;3;50.66;True;3
/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html;Vegan Vegetarian Omnivore: Dinner for Everyone at the Table;Food and Drink;2;13.66;True;3
/unstuffed-decluttering-your-home-mind-and-soul_296/index.html;Unstuffed: Decluttering Your Home, Mind, and Soul;Nonfiction;1;58.09;True;3
/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html;Under the Banner of Heaven: A Story of Violent Faith;Nonfiction;1;30.00;True;3
/two-boys-kissing_294/index.html;Two Boys Kissing;Young Adult;2;32.74;True;3
/twilight-twilight-1_293/index.html;Twilight (Twilight #1);Default;2;41.93;True;3
/twenties-girl_292/index.html;Twenties Girl;Womens Fiction;2;42.80;True;3
/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html;Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland;Nonfiction;1;53.51;True;3
/three-martini-lunch_290/index.html;Three-Martini Lunch;Fiction;3;23.21;True;3
/thinking-fast-and-slow_289/index.html;Thinking, Fast and Slow;Psychology;1;21.14;True;3
/jurassic-park-jurassic-park-1_180/index.html;Jurassic Park (Jurassic Park #1);Fiction;1;44.97;True;3
/the-da-vinci-code-robert-langdon-2_240/index.html;The Da Vinci Code (Robert Langdon #2);Fiction;2;22.96;True;3
/seven-days-in-the-art-world_220/index.html;Seven Days in the Art World;Add a comment;2;52.33;True;3
/girl-in-the-blue-coat_160/index.html;Girl in the Blue Coat;Historical Fiction;2;46.83;True;3
/the-wild-robot_288/index.html;The Wild Robot;Childrens;3;56.07;True;3
/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html;It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond;Nonfiction;1;42.38;True;3
/seven-brief-lessons-on-physics_219/index.html;Seven Brief Lessons on Physics;Science;4;30.60;True;3
/the-cuckoos-calling-cormoran-strike-1_239/index.html;The Cuckoo's Calling (Cormoran Strike #1);Mystery;1;19.21;True;3
/fruits-basket-vol-3-fruits-basket-3_159/index.html;Fruits Basket, Vol. 3 (Fruits Basket #3);Sequential Art;2;45.17;True;3
/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html;The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine);Sequential Art;3;14.41;True;3
/scarlet-the-lunar-chronicles-2_218/index.html;Scarlet (The Lunar Chronicles #2);Young Adult;4;14.57;True;3
/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html;Is Everyone Hanging Out Without Me? (And Other Concerns);Default;3;20.11;True;3
/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html;The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]);Classics;4;26.78;True;3
/friday-night-lights-a-town-a-team-and-a-dream_158/index.html;Friday Night Lights: A Town, a Team, and a Dream;Sports and Games;3;51.22;True;3
/the-undomestic-goddess_286/index.html;The Undomestic Goddess;Womens Fiction;4;45.75;True;3
/fire-bound-sea-havensisters-of-the-heart-5_157/index.html;Fire Bound (Sea Haven/Sisters of the Heart #5);Add a comment;4;21.28;True;3
/sarahs-key_217/index.html;Sarah's Key;Add a comment;1;46.29;True;3
/the-complete-poems_237/index.html;The Complete Poems;Add a comment;5;41.32;True;3
/into-the-wild_177/index.html;Into the Wild;Nonfiction;5;56.70;True;3
/the-travelers_285/index.html;The Travelers;Thriller;1;15.77;True;3
/saga-volume-3-saga-collected-editions-3_216/index.html;Saga, Volume 3 (Saga (Collected Editions) #3);Sequential Art;5;21.57;True;3
/fifty-shades-freed-fifty-shades-3_156/index.html;Fifty Shades Freed (Fifty Shades #3);Adult Fiction;5;15.36;True;3
/the-catcher-in-the-rye_236/index.html;The Catcher in the Rye;Add a comment;1;24.55;True;3
/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html;The Tipping Point: How Little Things Can Make a Big Difference;Add a comment;2;10.02;True;3
/inferno-robert-langdon-4_176/index.html;Inferno (Robert Langdon #4);Fiction;5;41.00;True;3
/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html;In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin;Nonfiction;3;28.85;True;3
/fellside_155/index.html;Fellside;Default;1;38.62;True;3
/running-with-scissors_215/index.html;Running with Scissors;Autobiography;4;12.91;True;3
/the-cat-in-the-hat-beginner-books-b-1_235/index.html;The Cat in the Hat (Beginner Books B-1);Childrens;2;16.26;True;3
/the-thing-about-jellyfish_283/index.html;The Thing About Jellyfish;Childrens;1;48.77;True;3
/if-i-run-if-i-run-1_174/index.html;If I Run (If I Run #1);Christian Fiction;4;49.97;True;3
/extreme-prey-lucas-davenport-26_154/index.html;Extreme Prey (Lucas Davenport #26);Mystery;3;25.40;True;3
/the-case-for-christ-cases-for-christianity_234/index.html;The Case for Christ (Cases for Christianity);Add a comment;1;47.84;True;3
/rogue-lawyer-rogue-lawyer-1_214/index.html;Rogue Lawyer (Rogue Lawyer #1);Add a comment;3;50.11;True;3
/the-stand_282/index.html;The Stand;Horror;2;57.86;True;3
/ive-got-your-number_173/index.html;I've Got Your Number;Womens Fiction;1;19.69;True;3
/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html;Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars;Nonfiction;4;41.67;True;3
/the-book-thief_233/index.html;The Book Thief;Default;2;53.49;True;3
/the-smitten-kitchen-cookbook_281/index.html;The Smitten Kitchen Cookbook;Food and Drink;1;23.59;True;3
/eragon-the-inheritance-cycle-1_153/index.html;Eragon (The Inheritance Cycle #1);Fantasy;3;43.87;True;3
/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html;I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban;Nonfiction;2;28.88;True;3
/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html;The Book of Basketball: The NBA According to The Sports Guy;Sports and Games;5;44.84;True;3
/rework_212/index.html;Rework;Business;2;44.88;True;3
/eclipse-twilight-3_152/index.html;Eclipse (Twilight #3);Default;1;18.74;True;3
/the-blind-side-evolution-of-a-game_231/index.html;The Blind Side: Evolution of a Game;Add a comment;5;53.71;True;3
/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html;Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World;Food and Drink;3;33.14;True;3
/reservations-for-two_211/index.html;Reservations for Two;Romance;3;11.10;True;3
/dune-dune-1_151/index.html;Dune (Dune #1);Science Fiction;1;54.86;True;3
/civilization-and-its-discontents_140/index.html;Civilization and Its Discontents;Psychology;2;59.95;True;3
/dracula_150/index.html;Dracula;Default;3;52.62;True;3
/red-the-true-story-of-red-riding-hood_210/index.html;Red: The True Story of Red Riding Hood;Childrens;3;28.54;True;3
/the-autobiography-of-malcolm-x_230/index.html;The Autobiography of Malcolm X;Default;2;23.43;True;3
/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html;House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth;History;2;43.70;True;3
/cinder-the-lunar-chronicles-1_139/index.html;Cinder (The Lunar Chronicles #1);Young Adult;1;26.09;True;3
/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html;Do Androids Dream of Electric Sheep? (Blade Runner #1);Science Fiction;1;51.48;True;3
/ready-player-one_209/index.html;Ready Player One;Science Fiction;4;19.07;True;3
/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html;The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution;Food and Drink;3;34.32;True;3
/house-of-leaves_169/index.html;House of Leaves;Horror;1;54.89;True;3
/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html;Catastrophic Happiness: Finding Joy in Childhood's Messy Years;Parenting;2;37.35;True;3
/the-art-of-fielding_228/index.html;The Art of Fielding;Fiction;1;22.10;True;3
/horrible-bear_168/index.html;Horrible Bear!;Childrens;2;37.52;True;3
/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html;Disrupted: My Misadventure in the Start-Up Bubble;Nonfiction;5;15.28;True;3
/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html;Quiet: The Power of Introverts in a World That Can't Stop Talking;Default;1;43.55;True;3
/career-of-evil-cormoran-strike-3_137/index.html;Career of Evil (Cormoran Strike #3);Mystery;2;24.72;True;3
/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html;Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character;Science;2;25.83;True;3
/dead-wake-the-last-crossing-of-the-lusitania_147/index.html;Dead Wake: The Last Crossing of the Lusitania;Default;5;39.24;True;3
/breaking-dawn-twilight-4_136/index.html;Breaking Dawn (Twilight #4);Default;5;35.28;True;3
/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html;Prodigy: The Graphic Novel (Legend: The Graphic Novel #2);Sequential Art;3;43.63;True;3
/holidays-on-ice_167/index.html;Holidays on Ice;Humor;2;51.07;True;3
/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html;David and Goliath: Underdogs, Misfits, and the Art of Battling Giants;Default;1;17.81;True;3
/heir-to-the-sky_166/index.html;Heir to the Sky;Fantasy;4;44.07;True;3
/stiff-the-curious-lives-of-human-cadavers_226/index.html;Stiff: The Curious Lives of Human Cadavers;Nonfiction;3;36.74;True;3
/brave-enough_135/index.html;Brave Enough;Nonfiction;5;51.32;True;3
/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html;Persepolis: The Story of a Childhood (Persepolis #1-2);Sequential Art;1;39.13;True;3
/green-eggs-and-ham-beginner-books-b-16_165/index.html;Green Eggs and Ham (Beginner Books B-16);Childrens;4;10.79;True;3
/darkfever-fever-1_145/index.html;Darkfever (Fever #1);Fantasy;1;56.02;True;3
/spilled-milk-based-on-a-true-story_225/index.html;Spilled Milk: Based on a True Story;Nonfiction;1;49.51;True;3
/boy-meets-boy_134/index.html;Boy Meets Boy;Young Adult;3;21.12;True;3
/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html;Packing for Mars: The Curious Science of Life in the Void;Default;2;56.68;True;3
/grayson-vol-3-nemesis-grayson-3_164/index.html;Grayson, Vol 3: Nemesis (Grayson #3);Sequential Art;1;42.72;True;3
/outliers-the-story-of-success_204/index.html;Outliers: The Story of Success;Nonfiction;1;14.16;True;3
/dark-places_144/index.html;Dark Places;Default;5;23.90;True;3
/something-borrowed-darcy-rachel-1_224/index.html;Something Borrowed (Darcy & Rachel #1);Womens Fiction;5;48.96;True;3
/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html;Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen;Nonfiction;2;27.35;True;3
/gratitude_163/index.html;Gratitude;Nonfiction;5;26.66;True;3
/original-fake_203/index.html;Original Fake;Sequential Art;3;31.45;True;3
/blink-the-power-of-thinking-without-thinking_132/index.html;Blink: The Power of Thinking Without Thinking;Nonfiction;5;21.74;True;3
/something-blue-darcy-rachel-2_223/index.html;Something Blue (Darcy & Rachel #2);Womens Fiction;1;54.62;True;3
/crazy-rich-asians-crazy-rich-asians-1_143/index.html;Crazy Rich Asians (Crazy Rich Asians #1);Fiction;5;49.13;True;3
/gone-girl_162/index.html;Gone Girl;Default;5;37.60;True;3
/counting-thyme_142/index.html;Counting Thyme;Childrens;1;10.62;True;3
/soldier-talon-3_222/index.html;Soldier (Talon #3);Fantasy;2;24.72;True;3
/black-flags-the-rise-of-isis_131/index.html;Black Flags: The Rise of ISIS;Nonfiction;1;40.87;True;3
/orange-is-the-new-black_202/index.html;Orange Is the New Black;Default;2;24.61;True;3
/black-butler-vol-1-black-butler-1_130/index.html;Black Butler, Vol. 1 (Black Butler #1);Sequential Art;1;49.31;True;3
/golden-heart-of-dread-3_161/index.html;Golden (Heart of Dread #3);Young Adult;4;42.21;True;3
/cosmos_141/index.html;Cosmos;Add a comment;2;36.17;True;3
/one-for-the-money-stephanie-plum-1_201/index.html;One for the Money (Stephanie Plum #1);Default;2;32.87;True;3
/shopaholic-baby-shopaholic-5_221/index.html;Shopaholic & Baby (Shopaholic #5);Default;2;46.45;True;3
/big-little-lies_129/index.html;Big Little Lies;Fiction;1;22.11;True;3
/between-shades-of-gray_128/index.html;Between Shades of Gray;Historical Fiction;5;20.79;True;3
/best-of-my-love-fools-gold-20_127/index.html;Best of My Love (Fool's Gold #20);Romance;2;27.41;True;3
/beowulf_126/index.html;Beowulf;Classics;2;38.35;True;3
/fruits-basket-vol-2-fruits-basket-2_100/index.html;Fruits Basket, Vol. 2 (Fruits Basket #2);Sequential Art;5;11.64;True;2
/on-the-road-duluoz-legend_40/index.html;On the Road (Duluoz Legend);Default;3;32.36;True;1
/annie-on-my-mind_120/index.html;Annie on My Mind;Young Adult;5;36.83;True;3
/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html;Notes from a Small Island (Notes From a Small Island #1);Nonfiction;1;40.17;True;3
/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html;Old Records Never Die: One Man's Quest for His Vinyl and His Past;Music;2;55.66;True;1
/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html;Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book);Childrens;4;52.88;True;2
/and-then-there-were-none_119/index.html;And Then There Were None;Classics;2;35.01;True;3
/night-the-night-trilogy-1_199/index.html;Night (The Night Trilogy #1);Nonfiction;1;13.51;True;3
/off-sides-off-1_38/index.html;Off Sides (Off #1);New Adult;5;39.45;True;1
/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html;Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1);Sequential Art;4;18.51;True;1
/neither-here-nor-there-travels-in-europe_198/index.html;Neither Here nor There: Travels in Europe;Travel;3;38.95;True;3
/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html;A Walk in the Woods: Rediscovering America on the Appalachian Trail;Nonfiction;4;30.48;True;3
/beautiful-creatures-caster-chronicles-1_125/index.html;Beautiful Creatures (Caster Chronicles #1);Default;5;21.55;True;3
/while-you-were-mine_97/index.html;While You Were Mine;Historical Fiction;5;41.32;True;1
/a-visit-from-the-goon-squad_117/index.html;A Visit from the Goon Squad;Default;5;14.08;True;3
/awkward_124/index.html;Awkward;Sequential Art;2;38.02;True;3
/naked_197/index.html;Naked;Humor;3;31.69;True;3
/of-mice-and-men_37/index.html;Of Mice and Men;Classics;2;47.11;True;1
/where-lightning-strikes-bleeding-stars-3_96/index.html;Where Lightning Strikes (Bleeding Stars #3);Romance;3;39.77;True;1
/myriad-prentor-1_36/index.html;Myriad (Prentor #1);Fantasy;4;58.75;True;1
/ash_123/index.html;Ash;Fantasy;4;22.06;True;3
/morning-star-red-rising-3_196/index.html;Morning Star (Red Rising #3);Default;1;29.40;True;3
/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html;A Storm of Swords (A Song of Ice and Fire #3);Fantasy;2;31.22;True;3
/when-im-gone_95/index.html;When I'm Gone;Fiction;3;51.96;True;1
/my-perfect-mistake-over-the-top-1_35/index.html;My Perfect Mistake (Over the Top #1);Romance;2;38.92;True;1
/are-we-there-yet_122/index.html;Are We There Yet?;Childrens;3;10.66;True;3
/a-heartbreaking-work-of-staggering-genius_115/index.html;A Heartbreaking Work of Staggering Genius;Autobiography;5;54.29;True;3
/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html;Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing;Nonfiction;1;57.83;True;3
/8-keys-to-mental-health-through-exercise_114/index.html;8 Keys to Mental Health Through Exercise;Psychology;1;31.04;True;3
/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html;Midnight Riot (Peter Grant/ Rivers of London - books #1);Fantasy;2;55.46;True;3
/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html;Are We Smart Enough to Know How Smart Animals Are?;Nonfiction;1;56.58;True;3
/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html;Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1);Sequential Art;4;39.39;True;1
/ways-of-seeing_94/index.html;Ways of Seeing;Art;5;39.51;True;1
/me-talk-pretty-one-day_193/index.html;Me Talk Pretty One Day;Autobiography;2;57.60;True;3
/girlboss_113/index.html;#GIRLBOSS;Add a comment;1;50.96;True;3
/vampire-knight-vol-1-vampire-knight-1_93/index.html;Vampire Knight, Vol. 1 (Vampire Knight #1);Paranormal;1;15.40;True;1
/meditations_33/index.html;Meditations;Philosophy;2;25.89;True;1
/matilda_32/index.html;Matilda;Childrens;1;28.34;True;1
/manuscript-found-in-accra_192/index.html;Manuscript Found in Accra;Add a comment;2;34.98;True;3
/the-suffragettes-little-black-classics-96_112/index.html;The Suffragettes (Little Black Classics, #96);Nonfiction;2;11.89;True;2
/vampire-girl-vampire-girl-1_92/index.html;Vampire Girl (Vampire Girl #1);Fantasy;2;53.82;True;1
/frankenstein_20/index.html;Frankenstein;Default;2;38.00;True;1
/the-sense-of-an-ending_111/index.html;The Sense of an Ending;Add a comment;3;31.38;True;2
/twenty-love-poems-and-a-song-of-despair_91/index.html;Twenty Love Poems and a Song of Despair;Poetry;4;30.95;True;1
/lust-wonder_191/index.html;Lust & Wonder;Autobiography;2;11.87;True;3
/lost-among-the-living_31/index.html;Lost Among the Living;Historical Fiction;4;27.70;True;1
/forever-rockers-the-rocker-12_19/index.html;Forever Rockers (The Rocker #12);Music;3;28.80;True;1
/lord-of-the-flies_30/index.html;Lord of the Flies;Add a comment;3;24.89;True;1
/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html;The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2);Sequential Art;1;54.81;True;2
/travels-with-charley-in-search-of-america_90/index.html;Travels with Charley: In Search of America;Nonfiction;5;57.82;True;1
/lila-gilead-3_190/index.html;Lila (Gilead #3);Fiction;3;12.47;True;3
/fighting-fate-fighting-6_18/index.html;Fighting Fate (Fighting #6);Romance;3;39.24;True;1
/the-course-of-love_109/index.html;The Course of Love;Fiction;3;16.78;True;2
/listen-to-me-fusion-1_29/index.html;Listen to Me (Fusion #1);Romance;3;58.99;True;1
/three-wishes-river-of-time-california-1_89/index.html;Three Wishes (River of Time: California #1);Science Fiction;2;44.18;True;1
/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html;Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3);Science Fiction;2;33.26;True;3
/kitchens-of-the-great-midwest_28/index.html;Kitchens of the Great Midwest;Fiction;5;57.20;True;1
/this-one-moment-pushing-limits-1_88/index.html;This One Moment (Pushing Limits #1);Romance;1;48.71;True;1
/sugar-rush-offensive-line-2_108/index.html;Sugar Rush (Offensive Line #2);Sports and Games;1;24.42;True;2
/life-without-a-recipe_188/index.html;Life Without a Recipe;Autobiography;5;59.04;True;3
/emma_17/index.html;Emma;Classics;2;32.93;True;1
/saga-volume-2-saga-collected-editions-2_107/index.html;Saga, Volume 2 (Saga (Collected Editions) #2);Sequential Art;3;11.75;True;2
/jane-eyre_27/index.html;Jane Eyre;Default;5;38.43;True;1
/eat-pray-love_16/index.html;Eat, Pray, Love;Nonfiction;3;51.32;True;1
/the-zombie-room_87/index.html;The Zombie Room;Default;5;19.69;True;1
/life-after-life_187/index.html;Life After Life;Default;2;26.13;True;3
